pair_id,moral_text,475_2_high_precision_neutral_act,475_2_high_precision_moral_act,difference
47,He understood that proper procedure required written authorization. He obtained signatures before proceeding.,-0.1317810416,0.1066455618,0.2384266034
492,He felt bound by the severance agreement terms. He returned company property.,-0.100399062,0.1302728653,0.2306719273
340,He understood that the practice violated antitrust regulations. He ended the price fixing.,-0.1011423543,0.1260755062,0.2272178605
402,He felt bound by the separation agreement. He vacated the premises.,-0.1415193677,0.08044286817,0.2219622359
373,She understood that the practice violated fair housing laws. She removed discriminatory language.,-0.1015086174,0.1201474145,0.2216560319
463,She understood that the practice violated food labeling laws. She listed all allergens.,-0.1417468935,0.0764336139,0.2181805074
456,He felt bound by the supervised visitation order. He remained present throughout.,-0.1492503583,0.06686893851,0.2161192968
499,She understood that the practice violated religious accommodation laws. She adjusted the work schedule.,-0.06967867911,0.145852983,0.2155316621
481,She understood that the practice violated predatory lending laws. She disclosed all fees clearly.,-0.1002047956,0.1136747375,0.2138795331
388,He understood that the merger would violate competition laws. He abandoned the acquisition.,-0.1201858744,0.09338935465,0.213575229
188,She understood that policy required proper training. She completed orientation programs.,-0.1111431047,0.1014231369,0.2125662416
385,She understood that the disposal violated hazardous waste laws. She arranged proper treatment.,-0.08801088482,0.1241943985,0.2122052833
288,He felt bound by the terms of his probation. He attended all required meetings.,-0.1184075698,0.09326039255,0.2116679624
418,He understood that proceeding would violate the building setback requirements. He relocated the foundation.,-0.1277308315,0.08310817182,0.2108390033
346,He understood that the disclosure was required by law. He revealed his criminal record.,-0.1119636223,0.09770734608,0.2096709684
493,She understood that the practice violated pyramid scheme laws. She restructured the compensation.,-0.1227760687,0.08502679318,0.2078028619
322,He understood that trading then would violate insider regulations. He canceled his stock order.,-0.112520054,0.09454387426,0.2070639282
475,She understood that the practice violated educational equity laws. She provided equal resources.,-0.1071877927,0.0969235152,0.2041113079
474,He felt bound by the anti-money laundering rules. He reported the suspicious transaction.,-0.1337191463,0.06979354471,0.203512691
375,She felt obligated by professional licensing requirements. She displayed her credentials.,-0.1445696801,0.05870487168,0.2032745518
43,He felt bound by the principle of informed consent. He explained all risks before proceeding.,-0.0726339519,0.1298824996,0.2025164515
92,She understood that proper procedure required calibrated instruments. She verified the scale accuracy daily.,-0.05568193644,0.1460561901,0.2017381266
113,He understood that policy required competitive bidding. He solicited multiple quotes.,-0.1214341447,0.07999297231,0.201427117
415,She understood that the practice violated student privacy laws. She redacted identifying information.,-0.1257584989,0.07428090274,0.2000394017
409,She understood that the practice violated campaign finance laws. She returned the excessive contribution.,-0.1180971563,0.08018295467,0.198280111
451,She understood that the practice violated wildlife protection laws. She released the animals.,-0.1252576262,0.0726069361,0.1978645623
414,He felt bound by the intellectual property agreement. He assigned the patent rights.,-0.09324519336,0.1032395363,0.1964847296
432,He felt bound by the international shipping regulations. He completed the customs declarations.,-0.128435716,0.06554399431,0.1939797103
64,She felt obligated by the principle of equal access. She provided materials in multiple formats.,-0.1287467629,0.06480787694,0.1935546398
138,She recognized that her contract specified service hours. She remained available during designated times.,-0.102974914,0.08743537217,0.1904102862
319,She understood that discussing it would breach the gag order. She declined media interviews.,-0.1067134365,0.08271767199,0.1894311085
343,She understood that continuing would violate the restraining order. She changed her route home.,-0.10853035,0.07980397344,0.1883343235
238,She felt obligated by the principle of transparent pricing. She displayed all costs clearly.,-0.1390639096,0.0475233309,0.1865872405
469,She understood that the practice violated telecommunications rules. She stopped the robocalls.,-0.1167017668,0.06957857311,0.18628034
372,He felt bound by the neighborhood covenants. He painted in approved colors.,-0.1211523861,0.06366616488,0.1848185509
201,He recognized that his agreement required status updates. He reported progress regularly.,-0.07337709516,0.1111909673,0.1845680624
370,He understood that denying it would violate equal protection laws. He processed the application.,-0.1346371025,0.04992025346,0.1845573559
330,He felt bound by the copyright agreement. He sought permission before using it.,-0.1041802615,0.08027447015,0.1844547316
302,He recognized his responsibility to honor the return policy. He accepted the item back.,-0.09279064089,0.08969276398,0.1824834049
146,She understood that regulations required disclosure statements. She provided the mandatory notices.,-0.1156625003,0.06607361883,0.1817361191
376,He understood that proceeding would violate the protective order. He avoided the school zone.,-0.1244073063,0.05546494201,0.1798722483
123,He recognized that his contract prohibited disclosure. He kept the negotiations confidential.,-0.1198170334,0.05992929637,0.1797463298
130,She felt obligated by the principle of sequential review. She examined applications in order.,-0.119845666,0.05930112302,0.179146789
134,She understood that policy mandated regular audits. She scheduled the quarterly review.,-0.05202182755,0.1270447522,0.1790665798
379,She understood that the change would violate zoning ordinances. She kept the residential designation.,-0.07956001163,0.09920910001,0.1787691116
271,She understood that withholding the information would breach disclosure requirements. She revealed the prior conviction.,-0.0474421829,0.1302121431,0.177654326
337,She understood that denying access would violate disability law. She installed the ramp.,-0.1260259002,0.0510680154,0.1770939156
431,She recognized her responsibility under the health inspection code. She corrected the violations.,-0.1208726913,0.05567884445,0.1765515357
478,He understood that proceeding would violate coastal development rules. He obtained the permit first.,-0.1287613362,0.0464373678,0.175198704
14,She understood that her oath required reporting suspected abuse. She contacted child services that afternoon.,-0.08384778351,0.08977010846,0.173617892
496,He understood that proceeding would violate fisheries regulations. He released the undersized catch.,-0.1397285163,0.03323005885,0.1729585752
421,She understood that the practice violated overtime exemption rules. She reclassified the employees.,-0.04062744603,0.1320978105,0.1727252565
324,He felt bound by the plea agreement terms. He testified as promised.,-0.126510188,0.04581264034,0.1723228283
427,She understood that the practice violated consumer protection laws. She honored the warranty claims.,-0.06578549743,0.1059806794,0.1717661768
241,He felt bound by his obligation to accurate recording. He documented events precisely.,-0.1340832114,0.03744318336,0.1715263948
185,He understood that protocol prohibited unauthorized changes. He maintained original configurations.,-0.126137957,0.04510341212,0.1712413691
228,She recognized that her contract required full disclosure. She revealed all relevant information.,-0.1252389997,0.04537110403,0.1706101038
176,She understood that policy required consensus building. She consulted all stakeholders first.,-0.08732997626,0.0830623135,0.1703922898
181,He felt bound by his commitment to accuracy. He verified all data entries.,-0.1171012372,0.05327642336,0.1703776605
3,He recognized that taking credit would violate the principle of acknowledging others' contributions. He named his collaborator during the presentation.,-0.05746683106,0.1128105894,0.1702774204
166,She felt obligated by the principle of fair distribution. She allocated time slots equally.,-0.08853298426,0.08171701431,0.1702499986
177,He recognized that his contract specified confidentiality. He protected trade secrets carefully.,-0.1333291978,0.03679172322,0.170120921
490,He understood that proceeding would violate assembly restrictions. He limited the occupancy.,-0.08899158984,0.08092448115,0.169916071
313,She understood that billing for it would violate insurance rules. She removed the charge.,-0.1173719168,0.05132950842,0.1687014252
438,He felt bound by the agricultural conservation program. He left fields fallow.,-0.1219297722,0.04608710855,0.1680168808
448,He understood that proceeding would violate historic district guidelines. He preserved the original windows.,-0.1008783355,0.06696107984,0.1678394154
158,She understood that policy required equal opportunity. She posted positions publicly.,-0.07339818031,0.09403325617,0.1674314365
403,She understood that the practice violated minimum wage laws. She increased the hourly rate.,-0.02855812572,0.1388182342,0.1673763599
202,She felt obligated by the principle of due process. She provided appeal opportunities.,-0.03620314598,0.1293043047,0.1655074507
126,She recognized that regulations mandated age verification. She checked identification for purchases.,-0.1378931403,0.02714940719,0.1650425475
325,She understood that releasing it would violate the embargo. She held the press release.,-0.1103485376,0.05432574451,0.1646742821
307,She understood that serving him would violate liquor laws. She refused the sale.,-0.1042452827,0.06008889899,0.1643341817
218,She understood that policy required documentation trails. She maintained complete records.,-0.1243053302,0.0399020128,0.164207343
151,He felt bound by his obligation to accurate billing. He charged only for services rendered.,-0.1156443805,0.04844341427,0.1640877947
62,She understood that the permit conditions restricted operating hours. She closed the venue at midnight.,-0.07413621992,0.08962529153,0.1637615114
439,She understood that the practice violated lending discrimination laws. She applied criteria uniformly.,-0.08986198902,0.07348917425,0.1633511633
200,She understood that policy prohibited retaliation. She treated the whistleblower fairly.,-0.1206321269,0.04222074524,0.1628528722
84,She recognized that her oath required reporting regulatory violations. She notified the compliance office immediately.,-0.09450659901,0.06829941273,0.1628060117
484,He understood that proceeding would violate groundwater protections. He sealed the well properly.,-0.09999164939,0.06230989099,0.1623015404
104,She understood that policy required background checks. She submitted to the screening process.,-0.09609542042,0.06582847238,0.1619238928
331,She understood that proceeding would violate the ceasefire. She ordered troops to stand down.,-0.02255141363,0.1393071264,0.16185854
118,She felt obligated by the terms of the service agreement. She provided the specified warranty period.,-0.04329878837,0.1180665344,0.1613653228
424,He understood that proceeding would violate wetlands protection laws. He modified the development plan.,-0.1143082827,0.04638564959,0.1606939323
59,He understood that proper governance required documented decisions. He recorded the board's resolution in writing.,-0.1223733574,0.03769974783,0.1600731052
164,She understood that regulations prohibited certain chemicals. She substituted approved alternatives.,-0.1225927472,0.03584817797,0.1584409252
407,She recognized her responsibility under the Americans with Disabilities Act. She provided reasonable accommodation.,-0.1198043823,0.03860051557,0.1584048979
94,She felt obligated by the principle of sequential processing. She handled requests in order received.,-0.1162406579,0.04147745669,0.1577181146
267,She felt obligated by the terms of the settlement. She ceased all public comments.,-0.1250857562,0.03140557185,0.156491328
145,He felt bound by his commitment to quality control. He tested every batch produced.,-0.07584869117,0.08011116832,0.1559598595
347,She recognized her duty under the Good Samaritan law. She stopped to provide aid.,-0.139463082,0.01584199816,0.1553050801
430,He understood that trading would violate the blackout period. He postponed his stock purchase.,-0.06049716845,0.09480359405,0.1553007625
206,She understood that policy required unanimous consent. She obtained all signatures required.,-0.119530268,0.03531651571,0.1548467837
207,He recognized that regulations prohibited unauthorized disclosure. He maintained information security.,-0.1075898632,0.04716515169,0.1547550149
155,He understood that regulations required material testing. He verified composition before use.,-0.08514857292,0.06960633397,0.1547549069
470,He recognized his responsibility under the security breach law. He notified affected users.,-0.09574770182,0.05849244446,0.1542401463
77,He understood that his position required impartial evaluation. He used standardized criteria for all reviews.,-0.1226847842,0.03046298772,0.153147772
230,She understood that regulations prohibited certain practices. She discontinued the banned procedures.,-0.1251875013,0.02792085335,0.1531083547
390,He felt bound by the conservation easement. He left the wetlands undeveloped.,-0.1130097806,0.03993252292,0.1529423036
167,He understood that his license required ethical compliance. He followed professional conduct standards.,-0.1219654307,0.03067418374,0.1526396144
20,She understood that her role required equal treatment of all students. She graded the exams using the same rubric.,-0.1007449031,0.05183435604,0.1525792591
442,He understood that proceeding would violate noise ordinances. He ended the construction at sunset.,-0.09730525315,0.05416480824,0.1514700614
198,She recognized that regulations mandated minimum standards. She exceeded baseline requirements.,-0.1207228824,0.03071086667,0.1514337491
41,He understood that his agreement prohibited sharing proprietary methods. He kept the formula confidential.,-0.1287620068,0.02214824967,0.1509102564
384,He felt bound by the export control regulations. He obtained the necessary licenses.,-0.1253686845,0.02537368611,0.1507423706
338,He recognized his duty to honor the extradition treaty. He transferred the prisoner.,-0.1335501522,0.01716109551,0.1507112477
301,She understood that disclosing it would violate attorney-client privilege. She kept the conversation confidential.,-0.1236957237,0.02695032209,0.1506460458
121,He felt bound by his commitment to meeting specifications. He followed the blueprint exactly.,-0.115996711,0.03389441222,0.1498911232
394,He understood that proceeding would violate the environmental impact requirements. He commissioned the study first.,-0.103034988,0.04650154337,0.1495365314
304,He understood that entering would violate the restraining order. He remained outside the perimeter.,-0.05310549587,0.09634017199,0.1494456679
110,She understood that protocol required patient consent forms. She obtained signatures before treatment.,-0.1174271107,0.03126928955,0.1486964002
454,He understood that proceeding would violate open meeting laws. He posted public notice.,-0.05713115633,0.09099423885,0.1481253952
108,She recognized that her contract required performance metrics. She submitted monthly progress reports.,-0.08990273625,0.05813256651,0.1480353028
420,He felt bound by the medically necessary criteria. He denied the elective procedure.,-0.097598508,0.04837974906,0.1459782571
462,He felt bound by the anti-retaliation provisions. He reinstated the whistleblower.,-0.1111808941,0.034690395,0.1458712891
122,She understood that regulations required proper signage. She posted the required warnings.,-0.09985525161,0.04545771331,0.1453129649
137,He understood that protocol required sterile conditions. He followed contamination prevention procedures.,-0.1163470298,0.02871871367,0.1450657435
161,He understood that protocol required contamination testing. He collected samples regularly.,-0.1058037803,0.03909518197,0.1448989622
128,She understood that policy required documentation retention. She kept all receipts for auditing.,-0.1089271009,0.03514191508,0.144069016
426,He felt bound by the exclusivity agreement. He declined competing offers.,-0.09941150993,0.044267755,0.1436792649
441,She felt constrained by the lobbying disclosure requirements. She registered her activities.,-0.1186257973,0.02500726841,0.1436330657
399,She felt obligated by the research ethics board approval. She obtained informed consent.,-0.1302033067,0.01326242276,0.1434657294
243,He recognized that regulations prohibited certain substances. He removed banned materials immediately.,-0.1332289428,0.01016619429,0.143395137
292,He understood that operating without a license would violate regulations. He postponed opening the business.,-0.03823326156,0.1051571667,0.1433904283
498,He felt bound by the academic integrity policy. He cited all sources.,-0.1034396812,0.03850567341,0.1419453546
183,He recognized that regulations required labeling standards. He marked all containers properly.,-0.1346066147,0.007067338564,0.1416739533
140,She understood that regulations prohibited false advertising. She removed the misleading claims.,-0.09797020257,0.04240427166,0.1403744742
132,She recognized that protocol prohibited fraternization. She declined the social invitation.,-0.1166484877,0.02330839448,0.1399568822
358,He understood that the action would violate sanctions. He canceled the transaction.,-0.07004621625,0.06885781884,0.1389040351
265,She understood that using the emergency exit violated building regulations. She took the main stairway.,-0.04348953068,0.0953027606,0.1387922913
242,She understood that policy required approval hierarchies. She obtained necessary authorizations.,-0.1167714298,0.02201998234,0.1387914121
382,He understood that access required proper clearance. He stayed out of the classified area.,-0.08337122947,0.05512916297,0.1385003924
124,She felt obligated by established accounting principles. She recorded transactions accurately.,-0.1072400138,0.03120847419,0.138448488
150,She recognized that regulations mandated training completion. She finished all required modules.,-0.1151658073,0.02325742692,0.1384232342
437,She recognized her responsibility to maintain bar admission standards. She disclosed the disciplinary action.,-0.08057004213,0.05743888766,0.1380089298
472,He understood that proceeding would violate the species protection act. He altered the construction route.,-0.1079409197,0.02987405658,0.1378149763
310,He understood that proceeding would violate the injunction. He halted the construction work.,-0.09961118549,0.03793091327,0.1375420988
239,He understood that regulations required safety training. He completed all mandatory courses.,-0.08207784593,0.05538011342,0.1374579594
361,She understood that withholding it would violate discovery rules. She produced the email records.,-0.12323533,0.014112073,0.137347403
153,He recognized that his contract prohibited moonlighting. He declined the weekend job offer.,-0.04825425521,0.08903285861,0.1372871138
152,She understood that policy required incident documentation. She wrote detailed occurrence reports.,-0.1162310392,0.0206597019,0.1368907411
160,She felt obligated by her agreement to protect property. She secured the premises nightly.,-0.1055052206,0.03134729341,0.136852514
197,He understood that protocol required independent verification. He obtained third-party validation.,-0.07260149717,0.06420912594,0.1368106231
101,He understood that proper protocol required chain of command. He reported to his immediate supervisor.,-0.09487611055,0.04172354564,0.1365996562
316,He understood that campaigning there would violate election law. He moved away from the polling place.,-0.1169831529,0.01954659075,0.1365297437
210,She recognized that her contract mandated availability hours. She remained reachable as specified.,-0.095597893,0.0404050909,0.1360029839
283,She understood that destroying the records would violate retention requirements. She kept all the documents.,-0.111961402,0.02402551286,0.1359869149
131,He understood that regulations required protective equipment. He wore safety gear consistently.,-0.1319236904,0.003874989459,0.1357986799
48,She recognized that her license terms prohibited unlisted services. She stayed within her scope of practice.,-0.1295805871,0.005760735366,0.1353413225
468,He felt bound by the equipment lease terms. He returned it undamaged.,-0.1132687628,0.0219371561,0.1352059189
300,He felt bound by the sales agreement he had signed. He delivered the goods as specified.,-0.130821377,0.004326454829,0.1351478319
80,She understood that the contract required itemized billing. She detailed each charge separately.,-0.02515257895,0.1096181422,0.1347707212
466,He understood that proceeding would violate parking regulations. He moved his vehicle.,-0.08578402549,0.04800565168,0.1337896772
129,He recognized that his agreement specified payment terms. He paid within thirty days.,-0.0851464197,0.0483244136,0.1334708333
378,He felt bound by the arbitration decision. He paid the awarded amount.,-0.1032783613,0.03011634387,0.1333947051
450,He felt bound by the anti-kickback statute. He refused the referral fee.,-0.08579400927,0.04685300961,0.1326470189
483,She felt obligated by the trademark agreement. She ceased using the logo.,-0.1180721745,0.01432182547,0.132394
364,He understood that ignoring it would violate reporting laws. He filed the suspicious activity report.,-0.1203929037,0.0117159253,0.132108829
36,She recognized that her professional standards prohibited dual relationships. She referred her friend to another therapist.,-0.1004197448,0.0312592499,0.1316789947
367,She understood that proceeding would violate the moratorium. She suspended the evictions.,-0.05967818201,0.07155387104,0.131232053
203,He understood that regulations required certified materials. He sourced from approved vendors.,-0.09937246889,0.03178077564,0.1311532445
355,She understood that flying it would violate airspace restrictions. She grounded the drone.,-0.1227526367,0.007900658995,0.1306532957
142,She felt obligated by the established review process. She submitted her work for approval.,-0.1194575876,0.01101260539,0.130470193
116,She understood that regulations required proper waste segregation. She separated recyclables correctly.,-0.1001083702,0.03024592064,0.1303542908
165,He recognized that policy required expense justification. He provided detailed cost breakdowns.,-0.102321595,0.02794199996,0.1302635949
70,She felt obligated by established security procedures. She verified identification before granting access.,-0.1040491238,0.02618126944,0.1302303933
193,He felt bound by his obligation to maintain records. He preserved all documentation properly.,-0.1295997947,0.0003666614648,0.1299664562
404,He recognized his obligation to honor the right of first refusal. He offered it to the neighbor first.,-0.1082720682,0.02097541094,0.1292474791
18,She recognized that the lease agreement specified quiet hours after ten. She lowered her music volume at night.,-0.06847912818,0.06053070724,0.1290098354
446,He recognized his responsibility under the safety recall. He notified all customers.,-0.1057121679,0.02320470475,0.1289168727
264,He felt bound by the professional code he had sworn to uphold. He maintained client confidentiality.,-0.126940459,0.001879464602,0.1288199236
179,He understood that regulations prohibited discrimination. He treated all customers identically.,-0.1275859177,0.001044174074,0.1286300918
26,She understood that her agreement specified exclusive representation. She declined the competing agency's offer.,-0.06866870075,0.05951561406,0.1281843148
149,He understood that protocol required proper authorization. He obtained written approval first.,-0.1055746526,0.02254624292,0.1281208955
147,He recognized that policy prohibited personal use. He returned the company vehicle nightly.,-0.1345693022,-0.006796635687,0.1277726665
103,He felt bound by his agreement to exclusive territory. He avoided selling in restricted areas.,-0.1179996431,0.009641377255,0.1276410203
231,He recognized that policy required merit-based decisions. He selected based on qualifications.,-0.0644717887,0.06310245395,0.1275742427
87,He recognized that the agreement required joint approval for changes. He consulted his business partner first.,-0.1091598794,0.01836180501,0.1275216844
182,She understood that policy mandated security measures. She changed passwords monthly.,-0.03275205567,0.0947657451,0.1275178008
76,She felt obligated by the terms of the legal settlement. She ceased all contact as required.,-0.1051616818,0.02214378119,0.127305463
67,He felt bound by his commitment to price transparency. He disclosed all fees upfront.,-0.08785395324,0.03922983259,0.1270837858
460,He understood that proceeding would violate antenna placement laws. He relocated the tower.,-0.09423730522,0.03240209073,0.126639396
212,She understood that regulations required continuous monitoring. She checked systems hourly.,-0.04365080968,0.08272688091,0.1263776906
323,She recognized her duty to uphold building codes. She required proper permits.,-0.1005185619,0.02534386329,0.1258624252
159,He recognized that regulations specified storage conditions. He maintained proper humidity levels.,-0.06908230484,0.05659753457,0.1256798394
318,He felt bound by the witness protection protocols. He avoided his hometown.,-0.09931460768,0.02622747421,0.1255420819
170,She understood that regulations required permits. She obtained necessary authorizations.,-0.114156045,0.01133693568,0.1254929807
425,She recognized her duty to maintain continuing legal education. She completed thirty hours annually.,-0.07848309726,0.04669690132,0.1251799986
312,He felt bound by the mediation agreement. He split the assets equally.,-0.09757290781,0.02738854103,0.1249614488
328,He understood that crossing would violate international law. He stopped at the border.,-0.09570682794,0.02922406979,0.1249308977
237,He recognized that his agreement required performance standards. He met all contractual obligations.,-0.1135516539,0.009623278864,0.1231749328
311,She recognized her responsibility to follow HIPAA requirements. She encrypted the patient data.,-0.1096723229,0.01347720996,0.1231495328
287,She recognized her responsibility under the partnership agreement. She consulted her business partner.,-0.1181802973,0.004790436476,0.1229707338
497,She recognized her duty to follow mortgage servicing rules. She credited payments properly.,-0.06324648857,0.0596582517,0.1229047403
38,She understood that the bylaws required a quorum for valid votes. She postponed the decision until more members arrived.,-0.07690750062,0.04512799159,0.1220354922
315,She felt obligated by the grant conditions. She used funds only for research.,-0.1256755143,-0.003724271432,0.1219512429
473,She recognized her duty to maintain client trust accounts. She segregated the funds.,-0.1188326329,0.002373743802,0.1212063767
308,He recognized his obligation under the service agreement. He provided the monthly maintenance.,-0.07485359162,0.04620394111,0.1210575327
495,She felt obligated by the guardian ad litem appointment. She represented the child's interests.,-0.1364429593,-0.01577462256,0.1206683367
444,He felt bound by the settlement confidentiality clause. He avoided discussing the terms.,-0.05272855237,0.06777109951,0.1204996519
168,She recognized that protocol mandated safety checks. She inspected equipment before each use.,-0.0778471157,0.04233257845,0.1201796941
199,He felt bound by his commitment to professional boundaries. He avoided dual relationships.,-0.08820120245,0.0312505886,0.119451791
40,She felt obligated by her commitment to impartial judgment. She assigned the cases through random selection.,-0.1117827147,0.007482059766,0.1192647745
387,She felt obligated by the franchise disclosure rules. She provided earnings statements.,-0.07255914062,0.04641498253,0.1189741232
186,She recognized that her position required neutral judgment. She avoided personal preferences.,-0.0928498134,0.02586123161,0.118711045
226,She felt obligated by her commitment to fair process. She reviewed all submissions equally.,-0.09075880051,0.02778923325,0.1185480338
100,She felt obligated by her commitment to standardized procedures. She followed the checklist exactly.,-0.1224650815,-0.003984384704,0.1184806968
115,He felt bound by his obligation to accurate representation. He disclosed the product limitations.,-0.04362225533,0.07472087443,0.1183431298
219,He recognized that his agreement prohibited solicitation. He avoided recruiting former colleagues.,-0.06778392941,0.05041003227,0.1181939617
363,She felt obligated by the service level agreement. She maintained 99% uptime.,-0.03758761659,0.08058255166,0.1181701683
225,He recognized that regulations required timely disclosure. He reported changes within 24 hours.,-0.06472752243,0.05314065516,0.1178681776
83,He understood that regulations required proper ventilation standards. He installed additional air circulation systems.,-0.09934045374,0.01820616238,0.1175466161
173,He understood that protocol required documentation. He photographed all damage thoroughly.,-0.1105987206,0.00679281773,0.1173915383
98,She understood that regulations required preserving records. She archived the files for seven years.,-0.1239650398,-0.007141937036,0.1168231028
436,He understood that dumping would violate water pollution laws. He treated the wastewater first.,-0.06554821879,0.05122274533,0.1167709641
480,He felt bound by the anti-hazing policy. He eliminated the initiation ritual.,-0.1036967337,0.01286641881,0.1165631525
120,She recognized that policy prohibited unauthorized access. She stayed out of restricted areas.,-0.09283909202,0.02349767834,0.1163367704
336,He felt bound by the constitutional provisions. He allowed peaceful assembly.,-0.0718415305,0.04445383325,0.1162953638
327,She felt obligated by the settlement terms. She removed the online posts.,-0.09468694776,0.02125826478,0.1159452125
326,He recognized his responsibility to follow FDA guidelines. He labeled all ingredients.,-0.1408267319,-0.0249198135,0.1159069184
49,He felt bound by his obligation to preserve evidence integrity. He wore gloves while handling the documents.,-0.09031963348,0.02547455765,0.1157941911
268,He understood that parking there would violate posted restrictions. He found another spot.,-0.08786480129,0.02766636387,0.1155311652
349,She understood that omitting it would violate disclosure rules. She listed all side effects.,-0.09488259256,0.02030621655,0.1151888091
190,She felt obligated by her commitment to follow procedures. She adhered to established protocols.,-0.1232922152,-0.008358716965,0.1149334982
75,He recognized that the rules prohibited personal relationships with clients. He maintained professional boundaries.,-0.05772074312,0.05696180463,0.1146825477
93,He recognized that rules prohibited altering official records. He left the document unmodified.,-0.1129164174,0.001747096307,0.1146635137
133,He felt bound by his commitment to objective assessment. He graded without viewing names.,-0.02883834951,0.08542033285,0.1142586824
175,He felt bound by his obligation to prevent fraud. He verified all credentials thoroughly.,-0.1091824397,0.004606581759,0.1137890215
213,He recognized that policy prohibited favoritism. He distributed assignments randomly.,-0.1043432876,0.009411879815,0.1137551675
274,He understood that exceeding the limit would violate traffic regulations. He maintained the posted speed.,-0.0392812416,0.07413960993,0.1134208515
23,He understood that his fiduciary responsibility required full disclosure. He revealed the potential conflict to the board.,0.04368014634,0.1569564939,0.1132763475
406,He understood that burning it would violate air quality ordinances. He hauled the debris away.,-0.1285992712,-0.01597699523,0.1126222759
216,She recognized that regulations required impact assessments. She evaluated potential consequences.,-0.1250362545,-0.01260976493,0.1124264896
457,She understood that the practice violated usury laws. She lowered the interest rate.,-0.05519999936,0.05703017116,0.1122301705
240,She recognized that protocol mandated equipment checks. She tested devices before use.,-0.08985177428,0.0221848283,0.1120366026
342,He felt bound by the rules of evidence. He excluded the illegally obtained material.,-0.1149667799,-0.003028780222,0.1119379997
89,He understood that regulations mandated minimum coverage requirements. He purchased adequate insurance limits.,-0.07694789022,0.03491335735,0.1118612476
107,He understood that regulations mandated safety briefings. He conducted the orientation before starting.,-0.05760331452,0.05379771069,0.1114010252
298,He understood that hunting there would violate property boundaries. He stayed on public land.,-0.08604323119,0.02506651729,0.1111097485
143,He understood that his position required current credentials. He renewed his professional license.,-0.06508611888,0.04580190778,0.1108880267
433,She understood that the practice violated genetic discrimination laws. She removed DNA testing requirements.,-0.04032087326,0.0704529807,0.110773854
169,He felt bound by his commitment to transparency. He published all meeting minutes.,-0.07061923295,0.04004915431,0.1106683873
192,She recognized that protocol mandated verification steps. She confirmed all information sources.,-0.09586005658,0.01465183496,0.1105118915
222,She recognized that protocol required proper channels. She submitted requests through management.,-0.06511382014,0.04528447241,0.1103982925
141,He recognized that policy required supervisor notification. He informed management of the issue.,-0.06674624979,0.0435956791,0.1103419289
220,She felt obligated by the principle of procedural fairness. She gave everyone equal time.,-0.05589710921,0.05421193317,0.1101090424
217,He felt bound by his commitment to code compliance. He followed building regulations exactly.,-0.09577178955,0.01425438374,0.1100261733
172,She felt obligated by her agreement to maintain quality. She met all specifications consistently.,-0.1270588785,-0.01824868843,0.1088101901
452,He recognized his obligation to maintain fiduciary standards. He avoided self-dealing.,-0.0751023218,0.03334359825,0.1084459201
368,He recognized his obligation to follow trading hours. He closed positions before market close.,-0.1051859707,0.002905463567,0.1080914342
235,He felt bound by his commitment to data security. He encrypted sensitive communications.,-0.0736784339,0.03436411917,0.1080425531
281,She recognized her duty to complete the mandatory reporting. She submitted the quarterly statement.,-0.0734180212,0.03457630798,0.1079943292
114,She recognized that her agreement specified quality standards. She rejected the substandard materials.,-0.08141989261,0.02598646469,0.1074063573
339,She felt obligated by the prenuptial agreement. She kept separate accounts.,-0.07679892331,0.03040774167,0.107206665
224,She understood that policy prohibited personal relationships. She avoided dating coworkers.,-0.01805965416,0.0889076069,0.1069672611
